"ID","WT","treat1","log2FoldChange","pvalue","padj"
"AT4G16535",0.610458107117216,5.17852630346315,3.07880890032459,0.0145478212226901,0.0264918452150465
"AT4G16540",45.954360293669,307.91333830106,2.74248788186194,1.93804721403363e-41,4.12964855266311e-40
"AT4G16630",1005.28414592345,2259.12880985518,1.16782896704213,1.64697565077521e-43,3.72408822313378e-42
"AT4G16740",0,47.4900551390336,8.12941240251322,2.86286735948912e-10,1.2899028224712e-09
"AT4G16857",27.1145609680329,68.7707372107539,1.34559872177673,1.28784959322686e-05,3.68617484462094e-05
"AT4G16870",338.731786298577,1705.90599808833,2.33133072305372,3.39104381769411e-69,1.42155819697768e-67
"AT4G16860",568.232853137257,3356.33352973808,2.5615060272548,2.33513802602845e-64,8.97207835575465e-63
"AT4G16920",186.729648173998,542.445290472275,1.53809392150821,6.48509272918783e-29,8.63193084597515e-28
"AT4G16950",1334.96526213688,7286.49288908341,2.44829969294944,4.27006136031221e-56,1.34253810655795e-54
"AT4G16957",119.642449054378,269.074059126904,1.16808312049414,7.10208058384804e-16,4.80789572932088e-15
"AT4G17090",16708.3625662432,136326.653401682,3.02839410648219,1.36637419249981e-122,1.29212393599265e-120
"AT4G17098",17.9836233603388,39.5735500274027,1.14541350093761,0.00169787675259862,0.00363484862160746
"AT4G17100",181.030008321922,920.374154744789,2.3473151033206,5.41322552932872e-75,2.49663282541705e-73
"AT4G17140",2143.10860770658,18887.1912154505,3.13980365017827,0,0
"AT4G17150",419.200645523455,1286.90218108168,1.61941276775584,4.8609789609862e-69,2.02731905453233e-67
"AT4G17230",615.146556631101,1425.87179385975,1.21142147278511,6.47863465287705e-25,7.17502170952766e-24
"AT4G17260",319.219201336362,996.227071095996,1.64268004420116,4.12335903228453e-54,1.21206883939371e-52
"AT4G17310",123.861874150281,278.778034197774,1.17392429911303,9.23921772241219e-14,5.4135070603125e-13
"AT4G17490",84.8106664692719,292.514580431629,1.78862925772815,5.10148269702711e-21,4.6494574091172e-20
"AT4G17550",1594.91585551405,15421.1257095934,3.27318749822186,4.70058284793598e-206,1.12436098356806e-203
"AT4G17570",788.193077876498,1811.31197390258,1.19963097069093,3.45647525204694e-38,6.66122300153564e-37
"AT4G17670",152.08945943033,324.718125420032,1.09658627355817,6.22897284346389e-09,2.48730735572556e-08
"AT4G17785",3.69198264067004,22.7131388612894,2.62626130949708,0.000126577124192623,0.000319163773878837
"AT4G17915",30.4442397865445,69.1240939794421,1.18094529019397,0.000192213642271948,0.000472506644246951
"AT4G18010",780.868318972193,2242.18734571304,1.52112419650396,9.50543470001075e-36,1.70149373302173e-34
"AT4G18070",876.078832397864,5449.33414174882,2.63651471871541,1.64058559147248e-192,3.25422823258093e-190
"AT4G18080",0,2.95789567013022,4.12510871492113,0.0251262261810028,0.043632004723424
"AT4G18210",143.81628441103,426.789086124044,1.56607559676918,7.09058049894444e-18,5.39264286200893e-17
"AT4G18240",1263.49078436918,4214.0097871429,1.7376833676339,7.06249459377293e-54,2.06113329065636e-52
"AT4G18250",9.41111234528685,39.3166518824329,2.05451709825017,1.26490750555951e-05,3.62476078466536e-05
"AT4G18270",187.05871794351,949.734262207562,2.34386976133098,1.32323531559613e-40,2.75463269879816e-39
"AT4G18280",323.87855184345,4662.07217955633,3.84778413641227,4.66395131528995e-150,6.18429805382848e-148
"AT4G18390",1368.30961365455,6057.81979496576,2.14605830360923,1.83416132956793e-147,2.36771788988351e-145
